id,time,huabinup,xiaoyinup,zhonghbeiindown,zhonghbeiinup,zhonghnanindown,zhonghnaninup,songjinup,xinindown,xianindown,shuginup,lianhindown
7362,2016/1/15 13:25,90,63,42,25,52,31,81,89,73,60,159
7363,2016/1/15 13:30,109,70,42,18,34,30,77,111,60,61,158
7364,2016/1/15 13:35,94,69,38,22,33,34,84,97,66,56,162
7365,2016/1/15 13:40,115,69,37,15,42,21,79,110,58,76,187
7366,2016/1/15 13:45,88,76,36,18,51,31,7,98,47,71,186
7367,2016/1/15 13:50,121,84,41,19,40,13,36,96,45,76,189
7368,2016/1/15 13:55,106,70,48,25,45,19,92,100,58,65,158
7369,2016/1/15 14:00,123,76,48,25,37,30,71,137,58,67,161
7370,2016/1/15 14:05,105,89,26,19,39,43,112,112,57,70,162
7371,2016/1/15 14:10,143,69,57,20,42,24,97,130,77,69,196
7372,2016/1/15 14:15,138,72,41,18,62,25,75,111,64,52,170
7373,2016/1/15 14:20,122,63,33,22,45,28,95,110,65,62,179
7374,2016/1/15 14:25,127,65,32,19,47,37,83,111,56,61,195
7375,2016/1/15 14:30,125,72,30,23,40,40,71,119,50,56,179
7376,2016/1/15 14:35,105,81,33,20,57,26,84,110,55,58,170
7377,2016/1/15 14:40,117,56,35,16,43,22,73,103,63,51,164
7378,2016/1/15 14:45,88,63,32,22,49,31,73,96,45,62,177
7379,2016/1/15 14:50,131,79,31,15,42,31,84,109,51,49,150
7380,2016/1/15 14:55,122,76,32,22,67,34,65,97,54,62,168
7381,2016/1/15 15:00,139,79,41,26,39,18,81,120,57,50,166
7382,2016/1/15 15:05,152,66,47,24,54,20,67,106,66,66,133
7383,2016/1/15 15:10,138,68,46,20,46,19,72,139,59,53,153
7384,2016/1/15 15:15,83,68,45,18,46,21,80,116,68,45,140
7385,2016/1/15 15:20,155,74,42,28,55,32,73,117,71,57,138
7386,2016/1/15 15:25,109,75,47,19,49,25,76,108,68,65,151
7387,2016/1/15 15:30,126,79,39,17,47,29,79,128,57,46,130
7388,2016/1/15 15:35,119,73,39,32,51,38,77,133,66,51,137
7389,2016/1/15 15:40,128,81,38,27,48,30,74,134,57,51,145
7390,2016/1/15 15:45,103,76,46,21,60,30,62,115,73,54,156
7391,2016/1/15 15:50,125,64,40,17,47,24,77,130,65,48,141
7392,2016/1/15 15:55,121,77,53,29,55,35,88,107,57,40,140
7393,2016/1/15 16:00,122,107,39,23,65,24,64,135,52,38,141
7394,2016/1/15 16:05,106,84,37,22,74,33,78,112,62,56,139
7395,2016/1/15 16:10,128,77,37,14,46,30,75,124,69,45,157
7396,2016/1/15 16:15,118,88,49,19,65,38,87,123,64,48,151
7397,2016/1/15 16:20,151,67,43,28,61,24,95,124,51,52,126
7398,2016/1/15 16:25,174,91,56,33,63,32,89,119,67,84,214
7399,2016/1/15 16:30,172,75,48,27,59,34,107,139,63,59,186
7400,2016/1/15 16:35,161,102,48,20,47,34,86,141,98,52,202
7401,2016/1/15 16:40,156,88,45,27,47,26,96,131,89,59,257
7402,2016/1/15 16:45,163,79,26,25,58,25,85,144,79,50,196
7403,2016/1/15 16:50,171,85,31,31,42,35,97,129,74,53,179
7404,2016/1/15 16:55,141,86,27,28,39,21,66,122,74,55,134
7405,2016/1/15 17:00,160,80,35,23,48,17,77,84,84,55,149
7406,2016/1/15 17:05,159,86,39,28,41,17,95,91,85,55,155
7407,2016/1/15 17:10,162,79,60,19,39,19,97,100,114,49,129
7408,2016/1/15 17:15,140,90,48,16,37,23,83,94,135,47,149
7409,2016/1/15 17:20,140,72,54,22,59,25,68,82,132,61,144
7410,2016/1/15 17:25,147,85,51,11,45,15,61,108,125,49,163
7411,2016/1/15 17:30,134,69,29,14,45,26,63,109,103,43,174
7412,2016/1/15 17:35,148,76,24,15,39,19,59,96,88,51,175
7413,2016/1/15 17:40,121,71,31,10,35,22,66,106,63,39,146
7414,2016/1/15 17:45,128,58,40,14,35,22,62,93,58,37,159
7415,2016/1/15 17:50,120,74,35,19,33,15,46,104,39,44,149
7416,2016/1/15 17:55,127,67,10,15,26,14,55,87,73,45,145
7417,2016/1/15 18:00,131,79,15,13,37,7,54,94,51,45,154
7418,2016/1/15 18:05,91,53,10,9,43,13,38,104,59,48,169
7419,2016/1/15 18:10,99,51,28,13,40,21,59,96,41,51,151
7420,2016/1/15 18:15,98,63,34,5,30,19,41,108,43,37,119
7421,2016/1/15 18:20,78,46,25,22,21,22,64,89,49,41,130
7422,2016/1/15 18:25,71,62,34,10,35,15,56,95,47,32,117
7423,2016/1/15 18:30,61,52,29,16,22,20,52,85,51,23,125
7424,2016/1/15 18:35,66,52,28,9,26,16,54,82,34,37,86
7425,2016/1/15 18:40,68,45,25,16,22,19,62,91,35,41,116
7426,2016/1/15 18:45,69,39,34,8,24,12,44,79,41,45,113
7427,2016/1/15 18:50,72,46,31,8,27,15,65,88,30,27,75
7428,2016/1/15 18:55,47,41,25,4,16,15,45,68,35,43,102
7429,2016/1/15 19:00,50,34,20,4,22,21,46,61,34,30,86
7430,2016/1/15 19:05,40,43,30,11,19,14,56,54,29,33,100
7431,2016/1/15 19:10,52,37,20,6,32,7,51,59,37,29,90
7432,2016/1/15 19:15,47,29,25,5,8,21,47,54,22,37,75
7433,2016/1/15 19:20,37,26,21,7,15,10,42,63,23,33,79
7434,2016/1/15 19:25,50,39,21,4,14,18,48,54,26,32,72
7435,2016/1/15 19:30,41,28,25,7,17,13,38,46,29,25,67
7436,2016/1/15 19:35,39,35,21,6,11,14,47,51,16,29,71
7437,2016/1/15 19:40,56,36,41,9,17,13,47,56,27,30,58
7438,2016/1/15 19:45,45,31,32,15,18,14,50,52,26,32,81
7439,2016/1/15 19:50,62,45,26,14,23,14,50,50,34,30,66
7440,2016/1/15 19:55,47,40,18,10,26,8,54,70,30,16,65
7441,2016/1/15 20:00,36,25,14,4,12,12,39,82,23,35,85
7442,2016/1/15 20:05,30,25,12,6,9,16,41,46,32,23,70
7443,2016/1/15 20:10,46,35,21,6,19,11,45,65,23,31,67
7444,2016/1/15 20:15,43,35,24,6,17,8,46,52,23,31,67
7445,2016/1/15 20:20,51,41,20,3,16,7,44,52,25,34,59
7446,2016/1/15 20:25,50,35,26,7,18,21,33,52,22,45,74
7447,2016/1/15 20:30,44,37,19,4,15,10,53,71,20,23,67
7448,2016/1/15 20:35,29,26,13,6,10,7,34,54,20,24,79
7449,2016/1/15 20:40,59,34,32,3,14,11,46,41,21,28,68
7450,2016/1/15 20:45,40,28,19,7,16,9,42,56,22,31,63
7451,2016/1/15 20:50,33,29,25,6,11,15,43,41,29,27,73
7452,2016/1/15 20:55,30,30,18,8,14,14,50,44,24,23,65
7453,2016/1/15 21:00,27,26,16,14,5,13,41,42,20,25,64
7454,2016/1/15 21:05,30,29,20,11,7,21,34,54,21,26,71
7455,2016/1/15 21:10,44,35,21,6,16,19,40,50,28,20,47
7456,2016/1/15 21:15,38,24,21,8,18,14,44,54,22,15,49
7457,2016/1/15 21:20,32,31,21,3,12,9,38,65,19,22,68
7458,2016/1/15 21:25,35,29,15,10,14,10,44,37,25,15,46
7459,2016/1/15 21:30,55,34,29,4,11,4,38,59,15,17,57
7460,2016/1/15 21:35,31,29,24,5,16,10,34,61,18,25,54
7461,2016/1/15 21:40,36,15,15,2,16,11,20,43,15,23,49
7462,2016/1/15 21:45,21,14,14,2,14,9,41,37,12,14,48
7463,2016/1/15 21:50,20,26,15,6,5,10,33,35,14,21,53
7464,2016/1/15 21:55,20,20,12,6,8,6,22,40,12,18,40
7465,2016/1/15 22:00,19,28,17,2,10,6,28,33,10,19,47
7466,2016/1/15 22:05,36,13,16,6,12,12,35,25,14,17,30
7467,2016/1/15 22:10,45,20,13,2,17,4,25,31,20,19,47
7468,2016/1/15 22:15,38,14,14,2,15,3,22,39,14,11,35
7469,2016/1/15 22:20,27,24,10,6,8,10,23,48,11,15,38
7470,2016/1/15 22:25,25,11,8,8,11,11,34,45,19,25,56
7471,2016/1/15 22:30,19,23,17,3,7,9,32,28,22,12,39
7472,2016/1/15 22:35,36,13,16,1,8,8,35,26,20,21,42
7473,2016/1/15 22:40,23,13,8,6,4,10,19,30,15,18,46
7474,2016/1/15 22:45,22,11,11,5,6,7,23,40,10,16,30
7475,2016/1/15 22:50,21,10,9,8,6,10,25,29,7,21,47
7476,2016/1/15 22:55,19,10,10,2,9,4,26,29,10,12,36
7477,2016/1/15 23:00,9,9,3,3,3,10,23,27,10,24,45
7478,2016/1/15 23:05,11,15,3,3,5,3,27,24,8,13,29
7479,2016/1/15 23:10,18,10,9,6,8,6,15,22,14,18,36
7480,2016/1/15 23:15,15,14,10,6,7,7,19,26,6,16,22
7481,2016/1/15 23:20,25,8,9,1,3,5,18,25,5,11,24
7482,2016/1/15 23:25,22,13,12,1,15,8,23,32,4,13,25
7483,2016/1/15 23:30,12,10,8,2,3,7,17,21,9,9,16
7484,2016/1/15 23:35,10,11,6,3,7,1,18,17,14,11,26
7485,2016/1/15 23:40,12,12,12,1,5,1,10,16,6,10,29
7486,2016/1/15 23:45,12,6,12,1,4,5,12,11,1,9,16
7487,2016/1/15 23:50,15,10,9,1,7,3,15,12,8,7,19
7488,2016/1/15 23:55,13,7,9,2,3,2,17,16,5,15,19
7489,2016/1/16 0:00,7,15,7,3,2,3,10,10,7,8,18
7490,2016/1/16 0:05,16,5,5,2,3,8,27,19,5,6,13
7491,2016/1/16 0:10,8,10,6,1,1,5,9,18,5,15,34
7492,2016/1/16 0:15,9,8,4,2,1,4,18,20,6,11,24
7493,2016/1/16 0:20,8,11,6,1,2,3,16,15,9,11,25
7494,2016/1/16 0:25,12,6,7,3,1,1,14,11,6,16,26
7495,2016/1/16 0:30,9,10,8,0,6,1,9,19,4,11,18
7496,2016/1/16 0:35,9,11,8,3,3,6,9,10,4,3,7
7497,2016/1/16 0:40,10,13,8,1,1,4,8,17,4,9,13
7498,2016/1/16 0:45,10,11,9,0,2,3,18,16,8,6,15
7499,2016/1/16 0:50,7,9,10,0,8,4,10,15,4,6,17
7500,2016/1/16 0:55,9,4,3,2,4,3,8,7,4,6,8
7501,2016/1/16 1:00,9,6,4,1,1,1,8,5,6,10,16
7502,2016/1/16 1:05,4,5,6,0,2,3,6,11,3,11,17
7503,2016/1/16 1:10,5,6,2,0,1,4,5,6,3,4,11
7504,2016/1/16 1:15,7,5,3,3,3,0,9,10,2,6,12
7505,2016/1/16 1:20,6,6,3,0,3,3,7,6,4,6,10
7506,2016/1/16 1:25,6,7,8,1,0,2,8,8,4,8,11
7507,2016/1/16 1:30,11,5,8,2,2,3,3,7,2,3,11
7508,2016/1/16 1:35,3,6,2,2,4,0,5,10,0,6,8
7509,2016/1/16 1:40,6,1,1,0,2,5,4,9,5,8,11
7510,2016/1/16 1:45,5,4,6,0,3,0,9,5,1,2,6
7511,2016/1/16 1:50,12,2,4,2,2,0,6,5,2,5,5
7512,2016/1/16 1:55,13,2,3,3,1,1,7,12,1,2,4
7513,2016/1/16 2:00,8,4,1,0,2,0,8,12,2,2,11
7514,2016/1/16 2:05,7,2,1,0,2,0,3,12,3,0,2
7515,2016/1/16 2:10,5,4,4,2,2,1,6,8,2,5,6
7516,2016/1/16 2:15,13,1,2,1,2,2,5,5,2,3,6
7517,2016/1/16 2:20,4,3,1,3,0,0,9,12,0,7,11
7518,2016/1/16 2:25,3,1,2,2,1,2,4,11,4,3,6
7519,2016/1/16 2:30,10,3,2,1,0,0,8,6,4,1,3
7520,2016/1/16 2:35,9,3,2,0,1,1,2,10,3,2,5
7521,2016/1/16 2:40,4,2,0,1,2,1,2,2,4,3,5
7522,2016/1/16 2:45,7,4,2,1,0,1,4,7,3,3,6
7523,2016/1/16 2:50,6,3,2,2,1,1,8,10,2,1,3
7524,2016/1/16 2:55,4,5,2,1,0,0,4,5,5,2,5
7525,2016/1/16 3:00,4,1,1,1,1,1,3,7,6,1,6
7526,2016/1/16 3:05,7,4,3,2,1,2,3,4,3,5,10
7527,2016/1/16 3:10,5,4,1,1,1,0,3,7,3,1,2
7528,2016/1/16 3:15,5,5,4,1,0,0,5,7,5,1,4
7529,2016/1/16 3:20,6,1,0,1,2,1,3,6,2,5,6
7530,2016/1/16 3:25,3,3,2,0,0,1,5,3,3,4,5
7531,2016/1/16 3:30,8,2,2,0,0,2,10,4,6,3,4
7532,2016/1/16 3:35,6,6,2,0,2,0,5,5,4,0,7
7533,2016/1/16 3:40,6,5,1,0,1,2,3,3,5,3,8
7534,2016/1/16 3:45,6,3,2,0,2,1,6,7,3,2,4
7535,2016/1/16 3:50,8,5,5,1,1,2,8,6,3,2,5
7536,2016/1/16 3:55,8,3,0,1,5,2,5,6,11,2,3
7537,2016/1/16 4:00,10,3,2,1,0,0,7,11,4,2,3
7538,2016/1/16 4:05,10,4,0,3,3,0,12,10,9,5,8
7539,2016/1/16 4:10,12,3,2,1,1,1,11,11,12,4,6
7540,2016/1/16 4:15,10,6,1,1,1,0,5,17,6,4,5
7541,2016/1/16 4:20,12,1,3,0,1,0,7,11,6,2,8
7542,2016/1/16 4:25,14,3,2,0,5,0,3,5,6,8,9
7543,2016/1/16 4:30,10,2,0,0,1,1,9,11,9,6,6
7544,2016/1/16 4:35,11,4,1,1,2,1,4,10,9,8,12
7545,2016/1/16 4:40,15,7,4,1,3,2,7,10,5,5,7
7546,2016/1/16 4:45,13,6,4,2,1,0,13,18,9,7,8
7547,2016/1/16 4:50,13,6,3,0,2,2,10,12,12,6,11
7548,2016/1/16 4:55,14,6,6,1,2,2,7,14,10,7,10
7549,2016/1/16 5:00,12,8,4,0,2,2,7,17,8,10,13
7550,2016/1/16 5:05,22,9,3,0,4,1,10,12,2,8,13
7551,2016/1/16 5:10,15,11,6,2,4,0,8,15,12,7,14
7552,2016/1/16 5:15,16,9,5,1,3,4,5,16,7,7,10
7553,2016/1/16 5:20,15,11,3,1,4,0,9,20,9,6,10
7554,2016/1/16 5:25,16,16,6,1,1,2,15,16,8,4,13
7555,2016/1/16 5:30,22,11,6,0,2,1,19,21,8,13,23
7556,2016/1/16 5:35,17,18,6,3,8,0,11,23,20,9,24
7557,2016/1/16 5:40,18,15,5,3,2,3,18,29,15,20,23
7558,2016/1/16 5:45,18,20,7,1,4,3,19,24,10,8,22
7559,2016/1/16 5:50,24,15,7,4,6,1,18,29,16,16,31
7560,2016/1/16 5:55,23,19,4,3,8,3,28,37,23,14,25
7561,2016/1/16 6:00,18,15,5,5,3,3,13,38,14,14,22
7562,2016/1/16 6:05,26,15,8,4,5,11,25,25,8,11,25
7563,2016/1/16 6:10,21,24,5,7,12,3,18,26,14,12,37
7564,2016/1/16 6:15,22,19,4,5,5,3,34,35,19,25,40
7565,2016/1/16 6:20,29,20,8,6,11,5,35,41,18,25,43
7566,2016/1/16 6:25,30,39,12,8,7,3,39,39,18,18,49
7567,2016/1/16 6:30,30,32,10,4,11,3,34,37,20,16,50
7568,2016/1/16 6:35,32,37,9,13,16,4,31,38,19,19,49
7569,2016/1/16 6:40,30,47,15,12,8,11,49,52,17,26,67
7570,2016/1/16 6:45,42,33,7,7,17,12,49,53,33,23,58
7571,2016/1/16 6:50,39,41,14,12,16,8,48,53,37,27,71
7572,2016/1/16 6:55,39,52,18,5,14,6,58,62,32,19,61
7573,2016/1/16 7:00,31,55,16,7,12,7,64,51,32,26,73
7574,2016/1/16 7:05,50,58,8,6,10,3,54,50,22,28,73
7575,2016/1/16 7:10,52,71,5,2,8,10,76,61,21,32,67
7576,2016/1/16 7:15,39,73,7,7,5,4,89,72,38,41,69
7577,2016/1/16 7:20,56,70,8,16,15,4,85,77,31,41,74
7578,2016/1/16 7:25,59,73,3,17,7,9,92,62,32,52,101
7579,2016/1/16 7:30,76,86,16,17,13,21,104,68,30,38,84
7580,2016/1/16 7:35,62,95,20,15,13,13,109,84,35,34,106
7581,2016/1/16 7:40,88,117,24,5,37,20,103,63,48,38,126
7582,2016/1/16 7:45,51,98,32,15,36,22,103,62,42,56,121
7583,2016/1/16 7:50,82,92,23,16,27,22,104,87,58,52,111
7584,2016/1/16 7:55,89,92,34,19,30,12,93,121,115,46,144
7585,2016/1/16 8:00,71,89,32,12,28,15,104,112,109,52,178
7586,2016/1/16 8:05,72,95,28,10,19,18,116,88,77,52,72
7587,2016/1/16 8:10,88,111,29,16,35,22,95,100,81,34,76
7588,2016/1/16 8:15,92,98,30,12,31,14,94,86,78,27,68
7589,2016/1/16 8:20,103,105,45,16,21,15,115,86,106,34,94
7590,2016/1/16 8:25,90,94,32,11,26,13,117,88,62,41,119
7591,2016/1/16 8:30,93,111,50,12,21,20,128,86,72,55,179
7592,2016/1/16 8:35,96,105,48,27,20,18,123,103,64,62,139
7593,2016/1/16 8:40,96,104,38,24,19,11,129,109,73,68,156
7594,2016/1/16 8:45,109,108,51,21,24,16,111,101,73,60,161
7595,2016/1/16 8:50,82,116,55,21,32,12,107,111,69,56,133
7596,2016/1/16 8:55,113,84,38,7,30,18,97,96,57,68,160
7597,2016/1/16 9:00,116,101,39,17,26,16,94,90,64,62,136
7598,2016/1/16 9:05,92,101,40,26,22,16,106,84,63,69,134
7599,2016/1/16 9:10,114,114,37,29,21,18,104,102,85,71,135
7600,2016/1/16 9:15,84,104,40,16,31,16,96,102,70,68,153
7601,2016/1/16 9:20,113,85,49,31,20,13,117,112,75,73,167
7602,2016/1/16 9:25,96,101,43,26,20,20,106,85,72,73,146
7603,2016/1/16 9:30,116,98,38,25,28,19,132,89,61,75,190
7604,2016/1/16 9:35,85,97,38,31,27,19,131,51,62,72,192
7605,2016/1/16 9:40,123,119,39,31,40,23,136,55,74,68,188
7606,2016/1/16 9:45,84,103,63,31,29,24,93,53,69,85,199
7607,2016/1/16 9:50,131,109,43,23,34,13,126,88,72,92,193
7608,2016/1/16 9:55,120,107,56,17,36,24,103,73,67,72,200
7609,2016/1/16 10:00,153,101,42,29,34,20,121,83,63,70,192
7610,2016/1/16 10:05,136,88,58,26,38,21,117,105,70,69,119
7611,2016/1/16 10:10,105,101,37,19,30,30,116,100,76,56,101
7612,2016/1/16 10:15,102,114,59,21,36,25,113,103,90,71,110
7613,2016/1/16 10:20,122,76,44,33,32,24,99,101,78,82,159
7614,2016/1/16 10:25,115,84,48,17,24,33,92,113,72,82,149
7615,2016/1/16 10:30,122,98,42,26,35,33,106,107,70,77,202
7616,2016/1/16 10:35,131,77,63,43,41,20,99,97,69,83,193
7617,2016/1/16 10:40,110,80,39,23,39,21,87,109,67,69,180
7618,2016/1/16 10:45,91,77,35,10,37,34,103,83,68,70,210
7619,2016/1/16 10:50,108,85,30,21,41,26,97,94,71,88,205
7620,2016/1/16 10:55,85,83,43,26,33,34,106,90,74,65,183
7621,2016/1/16 11:00,113,66,38,16,31,21,93,90,82,71,195
7622,2016/1/16 11:05,101,85,37,18,42,23,73,107,73,69,167
7623,2016/1/16 11:10,108,63,31,19,34,22,87,91,52,49,157
7624,2016/1/16 11:15,90,73,36,14,46,20,99,113,60,62,155
7625,2016/1/16 11:20,109,91,24,23,40,16,103,88,58,57,136
7626,2016/1/16 11:25,90,65,32,24,51,30,80,82,71,62,166
7627,2016/1/16 11:30,101,77,44,25,37,24,81,90,72,58,163
7628,2016/1/16 11:35,91,75,35,18,34,26,88,88,65,73,168
7629,2016/1/16 11:40,91,62,40,21,34,23,98,94,55,62,140
7630,2016/1/16 11:45,78,80,38,20,45,25,68,90,60,68,162
7631,2016/1/16 11:50,95,77,37,14,37,28,86,81,51,73,150
7632,2016/1/16 11:55,83,68,41,12,28,24,76,97,53,69,138
7633,2016/1/16 12:00,96,59,44,16,29,26,71,93,54,55,157
7634,2016/1/16 12:05,76,68,37,16,31,29,71,74,52,65,149
7635,2016/1/16 12:10,98,65,35,13,34,25,84,101,61,63,125
7636,2016/1/16 12:15,80,57,35,10,34,25,60,88,64,61,141
7637,2016/1/16 12:20,107,53,34,16,31,23,73,83,39,70,138
7638,2016/1/16 12:25,94,69,38,18,41,26,85,97,47,76,157
7639,2016/1/16 12:30,103,69,39,19,31,17,89,83,66,65,148
7640,2016/1/16 12:35,87,66,38,18,38,26,94,89,70,75,164
7641,2016/1/16 12:40,93,84,51,23,42,32,81,102,65,62,143
7642,2016/1/16 12:45,71,56,25,17,32,20,93,85,70,62,151
7643,2016/1/16 12:50,90,71,41,11,28,27,102,101,57,79,158
7644,2016/1/16 12:55,83,70,39,20,37,24,86,83,72,67,159
7645,2016/1/16 13:00,86,75,50,24,34,24,84,79,61,61,164
7646,2016/1/16 13:05,71,59,30,13,38,26,92,94,65,65,104
7647,2016/1/16 13:10,103,83,47,15,43,26,91,95,64,67,127
7648,2016/1/16 13:15,71,74,36,17,34,23,88,99,53,57,142
7649,2016/1/16 13:20,81,74,31,28,45,39,78,112,59,72,149
7650,2016/1/16 13:25,78,66,30,18,48,22,88,91,58,82,150
7651,2016/1/16 13:30,90,70,44,21,37,28,81,90,65,70,177
7652,2016/1/16 13:35,86,77,35,14,38,29,81,88,49,68,145
7653,2016/1/16 13:40,100,71,40,11,37,29,93,97,69,57,155
7654,2016/1/16 13:45,95,72,33,17,44,27,87,104,53,66,154
7655,2016/1/16 13:50,83,66,35,12,39,29,68,86,48,67,162
7656,2016/1/16 13:55,91,55,33,13,24,28,80,88,61,61,141
7657,2016/1/16 14:00,85,61,46,21,33,37,93,104,58,65,164
7658,2016/1/16 14:05,59,65,43,19,33,30,77,83,73,58,146
7659,2016/1/16 14:10,114,60,40,23,38,25,74,92,62,69,141
7660,2016/1/16 14:15,112,73,49,16,42,29,71,93,45,56,140
7661,2016/1/16 14:20,110,59,28,15,40,21,71,98,54,52,129
7662,2016/1/16 14:25,99,58,42,17,38,22,86,103,67,65,169
7663,2016/1/16 14:30,77,66,39,21,37,11,86,110,50,59,145
7664,2016/1/16 14:35,109,76,50,20,33,27,77,90,63,72,153
7665,2016/1/16 14:40,108,72,51,20,54,24,72,103,58,50,127
7666,2016/1/16 14:45,77,76,34,11,48,29,80,104,60,50,152
7667,2016/1/16 14:50,97,47,38,19,33,22,75,98,61,60,138
7668,2016/1/16 14:55,89,68,45,13,32,23,67,94,55,37,112
7669,2016/1/16 15:00,127,77,34,12,48,28,77,110,54,59,135
7670,2016/1/16 15:05,114,65,50,26,53,30,83,107,70,55,131
7671,2016/1/16 15:10,108,65,39,11,43,31,76,116,57,62,138
7672,2016/1/16 15:15,92,71,44,21,47,21,65,116,60,45,153
7673,2016/1/16 15:20,89,61,41,12,45,20,71,95,50,45,103
7674,2016/1/16 15:25,62,66,36,23,28,24,79,87,44,59,141
7675,2016/1/16 15:30,99,65,37,12,34,20,71,104,54,56,136
7676,2016/1/16 15:35,84,61,41,12,59,21,83,112,54,55,138
7677,2016/1/16 15:40,90,62,34,17,37,30,70,89,46,52,125
7678,2016/1/16 15:45,104,73,46,21,43,29,77,95,54,49,123
7679,2016/1/16 15:50,92,66,46,17,30,22,56,107,44,56,132
7680,2016/1/16 15:55,108,60,35,24,58,24,72,105,44,44,124
7681,2016/1/16 16:00,114,70,40,13,50,32,85,114,44,56,135
7682,2016/1/16 16:05,97,77,41,22,45,37,56,108,51,48,150
7683,2016/1/16 16:10,108,51,44,15,46,21,68,127,41,38,132
7684,2016/1/16 16:15,105,62,38,12,50,25,80,104,52,54,143
7685,2016/1/16 16:20,139,83,29,14,57,29,58,93,49,53,137
7686,2016/1/16 16:25,121,81,32,18,56,20,63,98,45,58,130
7687,2016/1/16 16:30,101,74,19,20,48,15,84,135,45,49,147
7688,2016/1/16 16:35,125,63,24,19,42,21,81,101,56,54,138
7689,2016/1/16 16:40,130,66,33,12,61,10,82,130,63,60,149
7690,2016/1/16 16:45,97,57,28,11,47,13,73,105,60,59,142
7691,2016/1/16 16:50,80,48,29,15,45,13,79,84,54,52,139
7692,2016/1/16 16:55,81,49,24,14,44,17,74,87,48,73,162
7693,2016/1/16 17:00,114,49,31,19,38,13,67,75,33,60,151
7694,2016/1/16 17:05,109,92,43,18,65,28,58,86,55,43,109
7695,2016/1/16 17:10,97,76,45,24,59,24,70,96,51,49,139
7696,2016/1/16 17:15,77,61,36,15,49,17,81,92,45,50,184
